episode,return,steps,died,epsilon
739,3.0,106,False,0.64879939969985
740,0.0,28,True,0.6483241620810405
741,3.0,59,False,0.6478489244622312
742,3.0,63,False,0.6473736868434217
743,0.0,26,True,0.6468984492246124
744,3.0,75,False,0.6464232116058028
745,3.0,50,False,0.6459479739869936
746,3.0,127,False,0.645472736368184
747,0.0,13,True,0.6449974987493747
748,0.0,7,True,0.6445222611305653
749,3.0,57,False,0.6440470235117559
750,3.0,38,False,0.6435717858929465
751,3.0,51,False,0.6430965482741371
752,3.0,51,False,0.6426213106553277
753,3.0,68,False,0.6421460730365183
754,0.0,28,True,0.6416708354177089
755,0.0,9,True,0.6411955977988995
756,3.0,51,False,0.6407203601800902
757,3.0,45,False,0.6402451225612806
758,3.0,52,False,0.6397698849424712
759,3.0,64,False,0.6392946473236618
760,3.0,107,False,0.6388194097048525
761,0.0,10,True,0.638344172086043
762,1.0,39,True,0.6378689344672337
763,0.0,24,True,0.6373936968484242
764,3.0,42,False,0.6369184592296149
765,3.0,55,False,0.6364432216108054
766,3.0,58,False,0.635967983991996
767,3.0,60,False,0.6354927463731866
768,0.0,6,True,0.6350175087543772
769,1.0,12,True,0.6345422711355677
770,0.0,8,True,0.6340670335167584
771,0.0,19,True,0.633591795897949
772,3.0,43,False,0.6331165582791396
773,3.0,56,False,0.6326413206603302
774,1.0,18,True,0.6321660830415208
775,3.0,26,False,0.6316908454227115
776,3.0,87,False,0.631215607803902
777,3.0,56,False,0.6307403701850925
778,3.0,51,False,0.6302651325662831
779,1.0,17,True,0.6297898949474738
780,0.0,19,True,0.6293146573286643
781,1.0,17,True,0.628839419709855
782,3.0,36,False,0.6283641820910455
783,1.0,28,True,0.6278889444722361
784,3.0,62,False,0.6274137068534267
785,3.0,66,False,0.6269384692346174
786,0.0,17,True,0.6264632316158079
787,3.0,52,False,0.6259879939969986
788,3.0,127,False,0.625512756378189
789,3.0,82,False,0.6250375187593797
790,3.0,60,False,0.6245622811405703
791,3.0,53,False,0.6240870435217609
792,0.0,12,True,0.6236118059029515
793,3.0,89,False,0.6231365682841421
794,3.0,38,False,0.6226613306653327
795,0.0,9,True,0.6221860930465233
796,3.0,47,False,0.6217108554277139
797,3.0,67,False,0.6212356178089045
798,3.0,30,False,0.620760380190095
799,3.0,58,False,0.6202851425712856
800,3.0,45,False,0.6198099049524763
801,0.0,9,True,0.6193346673336668
802,3.0,144,False,0.6188594297148574
803,3.0,55,False,0.618384192096048
804,0.0,20,True,0.6179089544772387
805,3.0,44,False,0.6174337168584292
806,0.0,5,True,0.6169584792396199
807,1.0,9,True,0.6164832416208104
808,3.0,70,False,0.6160080040020011
809,3.0,35,False,0.6155327663831915
810,3.0,28,False,0.6150575287643822
811,1.0,13,True,0.6145822911455728
812,3.0,45,False,0.6141070535267634
813,3.0,63,False,0.6136318159079539
814,0.0,16,True,0.6131565782891446
815,3.0,94,False,0.6126813406703352
816,3.0,71,False,0.6122061030515258
817,3.0,51,False,0.6117308654327164
818,3.0,77,False,0.611255627813907
819,0.0,7,True,0.6107803901950976
820,0.0,7,True,0.6103051525762881
821,0.0,11,True,0.6098299149574787
822,3.0,58,False,0.6093546773386693
823,1.0,10,True,0.60887943971986
824,1.0,11,True,0.6084042021010505
825,3.0,42,False,0.6079289644822412
826,3.0,67,False,0.6074537268634317
827,3.0,53,False,0.6069784892446224
828,1.0,19,True,0.6065032516258129
829,3.0,62,False,0.6060280140070036
830,0.0,27,True,0.605552776388194
831,1.0,33,True,0.6050775387693847
832,3.0,53,False,0.6046023011505752
833,3.0,57,False,0.6041270635317659
834,3.0,88,False,0.6036518259129565
835,0.0,6,True,0.6031765882941471
836,3.0,39,False,0.6027013506753377
837,3.0,57,False,0.6022261130565283
838,3.0,60,False,0.6017508754377189
839,3.0,47,False,0.6012756378189095
840,3.0,48,False,0.6008004002001001
841,3.0,80,False,0.6003251625812907
842,0.0,7,True,0.5998499249624814
843,3.0,28,False,0.5993746873436718
844,0.0,9,True,0.5988994497248624
845,3.0,38,False,0.598424212106053
846,3.0,44,False,0.5979489744872437
847,3.0,38,False,0.5974737368684342
848,3.0,27,False,0.5969984992496249
849,3.0,32,False,0.5965232616308154
850,0.0,11,True,0.5960480240120061
851,3.0,47,False,0.5955727863931966
852,3.0,52,False,0.5950975487743873
853,3.0,47,False,0.5946223111555778
854,1.0,36,True,0.5941470735367684
855,1.0,24,True,0.5936718359179589
856,1.0,22,True,0.5931965982991496
857,3.0,62,False,0.5927213606803402
858,3.0,37,False,0.5922461230615308
859,0.0,16,True,0.5917708854427214
860,0.0,8,True,0.591295647823912
861,3.0,41,False,0.5908204102051027
862,3.0,62,False,0.5903451725862932
863,3.0,62,False,0.5898699349674837
864,0.0,11,True,0.5893946973486743
865,3.0,45,False,0.5889194597298649
866,0.0,15,True,0.5884442221110555
867,3.0,48,False,0.5879689844922462
868,3.0,36,False,0.5874937468734367
869,3.0,70,False,0.5870185092546273
870,1.0,28,True,0.5865432716358179
871,3.0,62,False,0.5860680340170086
872,3.0,42,False,0.5855927963981992
873,3.0,66,False,0.5851175587793898
874,3.0,43,False,0.5846423211605802
875,0.0,34,True,0.5841670835417709
876,3.0,58,False,0.5836918459229615
877,3.0,59,False,0.5832166083041521
878,0.0,22,True,0.5827413706853427
879,3.0,58,False,0.5822661330665333
880,0.0,12,True,0.5817908954477239
881,0.0,15,True,0.5813156578289145
882,3.0,53,False,0.5808404202101051
883,0.0,13,True,0.5803651825912957
884,3.0,37,False,0.5798899449724862
885,3.0,62,False,0.5794147073536768
886,3.0,70,False,0.5789394697348675
887,3.0,37,False,0.578464232116058
888,3.0,40,False,0.5779889944972486
889,1.0,19,True,0.5775137568784392
890,3.0,38,False,0.5770385192596299
891,3.0,50,False,0.5765632816408204
892,0.0,16,True,0.5760880440220111
893,3.0,41,False,0.5756128064032016
894,3.0,47,False,0.5751375687843923
895,1.0,17,True,0.5746623311655827
896,3.0,84,False,0.5741870935467734
897,0.0,9,True,0.573711855927964
898,3.0,39,False,0.5732366183091546
899,3.0,44,False,0.5727613806903451
900,3.0,80,False,0.5722861430715358
901,3.0,95,False,0.5718109054527264
902,0.0,7,True,0.571335667833917
903,0.0,14,True,0.5708604302151076
904,0.0,17,True,0.5703851925962982
905,3.0,60,False,0.5699099549774888
906,3.0,49,False,0.5694347173586793
907,3.0,27,False,0.5689594797398699
908,0.0,11,True,0.5684842421210605
909,3.0,36,False,0.5680090045022512
910,3.0,54,False,0.5675337668834417
911,3.0,71,False,0.5670585292646324
912,1.0,17,True,0.5665832916458229
913,3.0,44,False,0.5661080540270136
914,3.0,48,False,0.5656328164082041
915,3.0,51,False,0.5651575787893948
916,3.0,39,False,0.5646823411705852
917,0.0,7,True,0.564207103551776
918,3.0,46,False,0.5637318659329664
919,3.0,46,False,0.5632566283141571
920,3.0,45,False,0.5627813906953477
921,0.0,22,True,0.5623061530765383
922,3.0,31,False,0.5618309154577289
923,0.0,10,True,0.5613556778389195
924,0.0,12,True,0.5608804402201101
925,3.0,46,False,0.5604052026013007
926,3.0,40,False,0.5599299649824913
927,0.0,18,True,0.5594547273636818
928,3.0,44,False,0.5589794897448725
929,3.0,65,False,0.558504252126063
930,0.0,5,True,0.5580290145072536
931,3.0,44,False,0.5575537768884442
932,0.0,20,True,0.5570785392696349
933,3.0,49,False,0.5566033016508254
934,3.0,36,False,0.5561280640320161
935,0.0,8,True,0.5556528264132066
936,0.0,12,True,0.5551775887943973
937,0.0,8,True,0.5547023511755877
938,1.0,15,True,0.5542271135567785
939,3.0,51,False,0.553751875937969
940,3.0,49,False,0.5532766383191596
941,3.0,47,False,0.5528014007003501
942,3.0,43,False,0.5523261630815408
943,3.0,43,False,0.5518509254627314
944,3.0,34,False,0.551375687843922
945,0.0,33,True,0.5509004502251126
946,3.0,36,False,0.5504252126063032
947,3.0,31,False,0.5499499749874939
948,3.0,76,False,0.5494747373686844
949,3.0,35,False,0.5489994997498749
950,3.0,42,False,0.5485242621310655
951,3.0,40,False,0.5480490245122561
952,3.0,49,False,0.5475737868934467
953,3.0,74,False,0.5470985492746374
954,3.0,58,False,0.5466233116558279
955,0.0,18,True,0.5461480740370185
956,3.0,27,False,0.5456728364182091
957,3.0,39,False,0.5451975987993998
958,0.0,8,True,0.5447223611805904
959,1.0,10,True,0.544247123561781
960,3.0,29,False,0.5437718859429714
961,0.0,9,True,0.5432966483241621
962,3.0,62,False,0.5428214107053527
963,3.0,49,False,0.5423461730865433
964,3.0,35,False,0.5418709354677339
965,3.0,69,False,0.5413956978489245
966,3.0,50,False,0.540920460230115
967,3.0,39,False,0.5404452226113057
968,1.0,18,True,0.5399699849924963
969,0.0,19,True,0.5394947473736869
970,3.0,32,False,0.5390195097548774
971,3.0,41,False,0.538544272136068
972,3.0,78,False,0.5380690345172587
973,3.0,49,False,0.5375937968984492
974,3.0,42,False,0.5371185592796398
975,0.0,15,True,0.5366433216608304
976,3.0,56,False,0.5361680840420211
977,3.0,49,False,0.5356928464232116
978,3.0,54,False,0.5352176088044023
979,3.0,28,False,0.5347423711855928
980,2.0,42,True,0.5342671335667835
981,3.0,31,False,0.5337918959479739
982,3.0,49,False,0.5333166583291646
983,0.0,8,True,0.5328414207103552
984,3.0,51,False,0.5323661830915458
985,3.0,53,False,0.5318909454727363
986,3.0,53,False,0.531415707853927
987,0.0,15,True,0.5309404702351176
988,3.0,45,False,0.5304652326163082
989,3.0,23,False,0.5299899949974988
990,3.0,48,False,0.5295147573786894
991,3.0,40,False,0.52903951975988
992,3.0,57,False,0.5285642821410705
993,1.0,18,True,0.5280890445222611
994,3.0,39,False,0.5276138069034517
995,3.0,45,False,0.5271385692846424
996,1.0,15,True,0.5266633316658329
997,3.0,33,False,0.5261880940470236
998,3.0,48,False,0.5257128564282141
999,3.0,35,False,0.5252376188094048
1000,3.0,36,False,0.5247623811905953
1001,3.0,45,False,0.524287143571786
1002,3.0,51,False,0.5238119059529766
1003,0.0,10,True,0.5233366683341671
1004,3.0,72,False,0.5228614307153576
1005,3.0,27,False,0.5223861930965483
1006,3.0,22,False,0.5219109554777388
1007,3.0,48,False,0.5214357178589295
1008,3.0,37,False,0.5209604802401201
1009,3.0,37,False,0.5204852426213107
1010,3.0,39,False,0.5200100050025013
1011,3.0,19,False,0.5195347673836919
1012,0.0,11,True,0.5190595297648826
1013,0.0,7,True,0.518584292146073
1014,0.0,21,True,0.5181090545272637
1015,3.0,40,False,0.5176338169084542
1016,3.0,63,False,0.5171585792896448
1017,3.0,49,False,0.5166833416708354
1018,3.0,34,False,0.5162081040520261
1019,0.0,11,True,0.5157328664332166
1020,0.0,14,True,0.5152576288144073
1021,3.0,60,False,0.5147823911955979
1022,0.0,5,True,0.5143071535767885
1023,3.0,58,False,0.513831915957979
1024,0.0,13,True,0.5133566783391696
1025,3.0,37,False,0.5128814407203601
1026,3.0,34,False,0.5124062031015508
1027,3.0,55,False,0.5119309654827414
1028,0.0,5,True,0.511455727863932
1029,3.0,37,False,0.5109804902451226
1030,3.0,32,False,0.5105052526263132
1031,3.0,65,False,0.5100300150075037
1032,0.0,18,True,0.5095547773886944
1033,3.0,35,False,0.5090795397698851
1034,3.0,57,False,0.5086043021510755
1035,3.0,47,False,0.5081290645322661
1036,3.0,53,False,0.5076538269134567
1037,3.0,28,False,0.5071785892946474
1038,1.0,19,True,0.5067033516758379
1039,3.0,36,False,0.5062281140570286
1040,3.0,71,False,0.5057528764382192
1041,1.0,40,True,0.5052776388194097
1042,0.0,10,True,0.5048024012006003
1043,0.0,6,True,0.504327163581791
1044,0.0,5,True,0.5038519259629815
1045,3.0,74,False,0.5033766883441722
1046,3.0,32,False,0.5029014507253627
1047,0.0,9,True,0.5024262131065533
1048,3.0,45,False,0.5019509754877439
1049,3.0,40,False,0.5014757378689345
1050,3.0,30,False,0.501000500250125
1051,3.0,47,False,0.5005252626313157
1052,3.0,38,False,0.5000500250125063
1053,0.0,13,True,0.4995747873936969
1054,3.0,43,False,0.49909954977488746
1055,3.0,25,False,0.49862431215607805
1056,3.0,49,False,0.49814907453726864
1057,3.0,49,False,0.49767383691845923
1058,3.0,31,False,0.4971985992996498
1059,3.0,35,False,0.4967233616808404
1060,1.0,16,True,0.496248124062031
1061,3.0,34,False,0.4957728864432217
1062,3.0,35,False,0.4952976488244123
1063,3.0,33,False,0.4948224112056028
1064,3.0,50,False,0.4943471735867935
1065,3.0,40,False,0.49387193596798407
1066,3.0,38,False,0.49339669834917455
1067,3.0,47,False,0.49292146073036525
1068,3.0,48,False,0.49244622311155584
1069,0.0,14,True,0.4919709854927463
1070,3.0,35,False,0.491495747873937
1071,1.0,9,True,0.4910205102551276
1072,3.0,46,False,0.4905452726363182
1073,0.0,9,True,0.4900700350175088
1074,3.0,31,False,0.4895947973986994
1075,3.0,33,False,0.48911955977988997
1076,0.0,7,True,0.48864432216108056
1077,3.0,36,False,0.48816908454227115
1078,3.0,36,False,0.48769384692346174
1079,3.0,30,False,0.48721860930465233
1080,0.0,9,True,0.4867433716858429
1081,3.0,35,False,0.4862681340670335
1082,3.0,67,False,0.4857928964482241
1083,3.0,42,False,0.4853176588294148
1084,3.0,35,False,0.4848424212106053
1085,0.0,6,True,0.48436718359179587
1086,3.0,34,False,0.48389194597298657
1087,1.0,7,True,0.48341670835417716
1088,0.0,7,True,0.48294147073536764
1089,3.0,38,False,0.48246623311655834
1090,0.0,16,True,0.48199099549774893
1091,0.0,5,True,0.4815157578789395
1092,3.0,29,False,0.4810405202601301
1093,1.0,10,True,0.4805652826413207
1094,1.0,10,True,0.4800900450225113
1095,3.0,27,False,0.4796148074037019
1096,0.0,6,True,0.47913956978489247
1097,0.0,17,True,0.47866433216608306
1098,3.0,38,False,0.47818909454727365
1099,0.0,5,True,0.47771385692846424
1100,3.0,34,False,0.47723861930965483
1101,3.0,40,False,0.4767633816908454
1102,0.0,10,True,0.4762881440720361
1103,3.0,44,False,0.4758129064532266
1104,0.0,12,True,0.4753376688344172
1105,0.0,13,True,0.4748624312156079
1106,1.0,18,True,0.4743871935967984
1107,3.0,38,False,0.47391195597798896
1108,3.0,26,False,0.47343671835917966
1109,3.0,48,False,0.47296148074037014
1110,3.0,33,False,0.47248624312156073
1111,3.0,47,False,0.47201100550275144
1112,3.0,28,False,0.471535767883942
1113,3.0,37,False,0.4710605302651326
1114,0.0,18,True,0.4705852926463232
1115,0.0,14,True,0.4701100550275138
1116,3.0,37,False,0.4696348174087044
1117,3.0,25,False,0.469159579789895
1118,1.0,9,True,0.46868434217108557
1119,3.0,45,False,0.46820910455227616
1120,0.0,13,True,0.46773386693346675
1121,1.0,16,True,0.46725862931465734
1122,3.0,38,False,0.4667833916958479
1123,0.0,13,True,0.4663081540770385
1124,3.0,45,False,0.4658329164582292
1125,3.0,30,False,0.4653576788394197
1126,0.0,8,True,0.4648824412206103
1127,0.0,14,True,0.464407203601801
1128,3.0,50,False,0.46393196598299147
1129,1.0,12,True,0.46345672836418206
1130,3.0,56,False,0.46298149074537276
1131,3.0,45,False,0.46250625312656324
1132,3.0,30,False,0.46203101550775394
1133,1.0,8,True,0.46155577788894453
1134,3.0,46,False,0.4610805402701351
1135,3.0,32,False,0.4606053026513257
1136,3.0,52,False,0.4601300650325163
1137,3.0,37,False,0.4596548274137069
1138,3.0,41,False,0.4591795897948975
1139,3.0,47,False,0.45870435217608807
1140,3.0,54,False,0.45822911455727866
1141,3.0,40,False,0.45775387693846925
1142,3.0,32,False,0.45727863931965984
1143,1.0,13,True,0.45680340170085054
1144,3.0,40,False,0.456328164082041
1145,3.0,36,False,0.4558529264632316
1146,3.0,39,False,0.4553776888444223
1147,3.0,38,False,0.4549024512256128
1148,3.0,74,False,0.4544272136068034
1149,3.0,31,False,0.4539519759879941
1150,3.0,40,False,0.45347673836918456
1151,3.0,42,False,0.45300150075037515
1152,3.0,50,False,0.45252626313156585
1153,3.0,38,False,0.45205102551275633
1154,0.0,5,True,0.45157578789394703
1155,0.0,8,True,0.4511005502751376
1156,3.0,57,False,0.4506253126563281
1157,0.0,15,True,0.4501500750375188
1158,3.0,43,False,0.4496748374187094
1159,3.0,28,False,0.4491995997999
1160,3.0,31,False,0.4487243621810906
1161,1.0,11,True,0.44824912456228116
1162,3.0,46,False,0.44777388694347176
1163,3.0,34,False,0.44729864932466235
1164,3.0,44,False,0.44682341170585294
1165,0.0,12,True,0.44634817408704364
1166,3.0,27,False,0.4458729364682341
1167,3.0,42,False,0.4453976988494247
1168,3.0,31,False,0.4449224612306154
1169,3.0,40,False,0.4444472236118059
1170,3.0,32,False,0.4439719859929965
1171,3.0,28,False,0.4434967483741872
1172,3.0,29,False,0.44302151075537766
1173,3.0,36,False,0.44254627313656836
1174,0.0,5,True,0.44207103551775895
1175,3.0,23,False,0.4415957978989494
1176,0.0,8,True,0.44112056028014013
1177,3.0,34,False,0.4406453226613307
1178,3.0,29,False,0.4401700850425212
1179,3.0,31,False,0.4396948474237119
1180,3.0,29,False,0.4392196098049025
1181,3.0,30,False,0.43874437218609297
1182,3.0,36,False,0.43826913456728367
1183,3.0,22,False,0.43779389694847426
1184,3.0,26,False,0.43731865932966496
1185,3.0,28,False,0.43684342171085544
1186,3.0,30,False,0.43636818409204603
1187,3.0,33,False,0.43589294647323673
1188,0.0,9,True,0.4354177088544272
1189,3.0,35,False,0.4349424712356178
1190,3.0,51,False,0.4344672336168085
1191,3.0,42,False,0.433991995997999
1192,3.0,24,False,0.43351675837918957
1193,3.0,32,False,0.43304152076038027
1194,3.0,37,False,0.43256628314157075
1195,3.0,29,False,0.43209104552276145
1196,3.0,41,False,0.43161580790395204
1197,3.0,42,False,0.4311405702851425
1198,3.0,31,False,0.4306653326663332
1199,3.0,35,False,0.4301900950475238
1200,3.0,37,False,0.4297148574287143
1201,3.0,28,False,0.429239619809905
1202,0.0,9,True,0.4287643821910956
1203,3.0,26,False,0.4282891445722862
1204,3.0,31,False,0.42781390695347676
1205,3.0,49,False,0.42733866933466735
1206,3.0,32,False,0.42686343171585794
1207,3.0,26,False,0.42638819409704853
1208,3.0,40,False,0.4259129564782391
1209,3.0,29,False,0.4254377188594298
1210,3.0,36,False,0.4249624812406203
1211,3.0,42,False,0.4244872436218109
1212,3.0,32,False,0.4240120060030016
1213,1.0,19,True,0.4235367683841921
1214,3.0,23,False,0.4230615307653828
1215,3.0,31,False,0.42258629314657337
1216,1.0,12,True,0.42211105552776385
1217,3.0,27,False,0.42163581790895455
1218,3.0,33,False,0.42116058029014514
1219,1.0,14,True,0.4206853426713356
1220,3.0,30,False,0.4202101050525263
1221,3.0,46,False,0.4197348674337169
1222,3.0,30,False,0.4192596298149074
1223,3.0,31,False,0.4187843921960981
1224,3.0,34,False,0.4183091545772887
1225,3.0,53,False,0.41783391695847927
1226,3.0,21,False,0.41735867933966986
1227,3.0,27,False,0.41688344172086045
1228,3.0,24,False,0.41640820410205104
1229,3.0,30,False,0.41593296648324163
1230,3.0,29,False,0.4154577288644322
1231,3.0,27,False,0.4149824912456228
1232,3.0,22,False,0.4145072536268134
1233,3.0,23,False,0.414032016008004
1234,3.0,35,False,0.4135567783891947
1235,3.0,32,False,0.41308154077038517
1236,3.0,56,False,0.41260630315157587
1237,3.0,27,False,0.41213106553276646
1238,3.0,38,False,0.41165582791395694
1239,3.0,49,False,0.41118059029514764
1240,3.0,45,False,0.41070535267633823
1241,3.0,31,False,0.4102301150575287
1242,3.0,32,False,0.4097548774387194
1243,3.0,28,False,0.40927963981991
1244,3.0,44,False,0.4088044022011006
1245,3.0,33,False,0.4083291645822912
1246,0.0,10,True,0.40785392696348177
1247,0.0,5,True,0.40737868934467236
1248,3.0,23,False,0.40690345172586295
1249,3.0,29,False,0.40642821410705354
1250,0.0,7,True,0.40595297648824413
1251,3.0,36,False,0.4054777388694347
1252,3.0,30,False,0.4050025012506253
1253,3.0,31,False,0.4045272636318159
1254,0.0,5,True,0.4040520260130065
1255,3.0,30,False,0.4035767883941972
1256,3.0,31,False,0.4031015507753878
1257,3.0,34,False,0.40262631315657826
1258,3.0,33,False,0.40215107553776896
1259,3.0,26,False,0.40167583791895956
1260,3.0,31,False,0.40120060030015003
1261,0.0,7,True,0.40072536268134074
1262,3.0,34,False,0.4002501250625313
1263,3.0,44,False,0.3997748874437219
1264,3.0,31,False,0.3992996498249125
1265,3.0,30,False,0.3988244122061031
1266,3.0,22,False,0.3983491745872937
1267,3.0,28,False,0.3978739369684843
1268,3.0,28,False,0.39739869934967487
1269,3.0,33,False,0.39692346173086546
1270,3.0,38,False,0.39644822411205605
1271,3.0,36,False,0.39597298649324664
1272,3.0,31,False,0.3954977488744372
1273,3.0,29,False,0.3950225112556278
1274,3.0,28,False,0.3945472736368185
1275,3.0,40,False,0.394072036018009
1276,3.0,28,False,0.3935967983991996
1277,0.0,6,True,0.3931215607803903
1278,3.0,28,False,0.39264632316158077
1279,1.0,11,True,0.39217108554277136
1280,3.0,26,False,0.39169584792396206
1281,1.0,11,True,0.39122061030515265
1282,3.0,32,False,0.39074537268634313
1283,0.0,11,True,0.39027013506753383
1284,3.0,24,False,0.3897948974487244
1285,3.0,27,False,0.389319659829915
1286,3.0,44,False,0.3888444222111056
1287,3.0,33,False,0.3883691845922962
1288,3.0,29,False,0.3878939469734868
1289,3.0,43,False,0.38741870935467737
1290,3.0,42,False,0.38694347173586796
1291,3.0,30,False,0.38646823411705855
1292,3.0,34,False,0.38599299649824914
1293,3.0,22,False,0.38551775887943973
1294,3.0,28,False,0.3850425212606303
1295,3.0,33,False,0.3845672836418209
1296,3.0,31,False,0.3840920460230116
1297,3.0,28,False,0.3836168084042021
1298,2.0,25,True,0.3831415707853927
1299,3.0,34,False,0.3826663331665834
1300,3.0,20,False,0.38219109554777386
1301,3.0,39,False,0.38171585792896445
1302,3.0,37,False,0.38124062031015515
1303,3.0,26,False,0.38076538269134563
1304,3.0,25,False,0.38029014507253633
1305,3.0,32,False,0.3798149074537269
1306,3.0,27,False,0.3793396698349175
1307,3.0,29,False,0.3788644322161081
1308,3.0,38,False,0.3783891945972987
1309,0.0,7,True,0.3779139569784893
1310,1.0,11,True,0.3774387193596799
1311,3.0,41,False,0.37696348174087047
1312,3.0,25,False,0.37648824412206106
1313,0.0,9,True,0.37601300650325165
1314,3.0,23,False,0.37553776888444224
1315,0.0,21,True,0.37506253126563294
1316,3.0,27,False,0.3745872936468234
1317,3.0,30,False,0.374112056028014
1318,3.0,29,False,0.3736368184092047
1319,3.0,41,False,0.3731615807903952
1320,3.0,30,False,0.3726863431715858
1321,3.0,27,False,0.3722111055527765
1322,3.0,34,False,0.37173586793396696
1323,3.0,21,False,0.37126063031515755
1324,3.0,43,False,0.37078539269634825
1325,3.0,39,False,0.3703101550775387
1326,3.0,21,False,0.36983491745872943
1327,3.0,32,False,0.36935967983992
1328,3.0,34,False,0.3688844422211105
1329,3.0,46,False,0.3684092046023012
1330,3.0,25,False,0.3679339669834918
1331,3.0,35,False,0.3674587293646824
1332,3.0,21,False,0.36698349174587297
1333,3.0,22,False,0.36650825412706356
1334,3.0,42,False,0.36603301650825415
1335,0.0,8,True,0.36555777888944474
1336,3.0,32,False,0.36508254127063533
1337,3.0,28,False,0.36460730365182603
1338,3.0,27,False,0.3641320660330165
1339,3.0,49,False,0.3636568284142071
1340,3.0,27,False,0.3631815907953978
1341,0.0,8,True,0.3627063531765883
1342,3.0,30,False,0.36223111555777887
1343,3.0,27,False,0.36175587793896957
1344,3.0,40,False,0.36128064032016005
1345,3.0,26,False,0.36080540270135075
1346,3.0,22,False,0.36033016508254134
1347,1.0,18,True,0.3598549274637318
1348,3.0,31,False,0.3593796898449225
1349,3.0,28,False,0.3589044522261131
1350,0.0,13,True,0.3584292146073036
1351,3.0,40,False,0.3579539769884943
1352,3.0,22,False,0.3574787393696849
1353,0.0,19,True,0.3570035017508755
1354,3.0,36,False,0.35652826413206606
1355,3.0,30,False,0.35605302651325665
1356,0.0,7,True,0.35557778889444736
1357,0.0,9,True,0.35510255127563783
1358,3.0,60,False,0.3546273136568284
1359,3.0,27,False,0.3541520760380191
1360,3.0,33,False,0.3536768384192096
1361,3.0,29,False,0.3532016008004002
1362,3.0,37,False,0.3527263631815909
1363,3.0,28,False,0.3522511255627814
1364,3.0,24,False,0.35177588794397197
1365,0.0,7,True,0.35130065032516267
1366,3.0,19,False,0.35082541270635315
1367,3.0,35,False,0.35035017508754385
1368,3.0,33,False,0.34987493746873444
1369,3.0,37,False,0.3493996998499249
1370,3.0,23,False,0.3489244622311156
1371,3.0,30,False,0.3484492246123062
1372,0.0,7,True,0.3479739869934967
1373,0.0,8,True,0.3474987493746874
1374,3.0,23,False,0.347023511755878
1375,3.0,33,False,0.34654827413706857
1376,3.0,23,False,0.34607303651825916
1377,3.0,34,False,0.34559779889944975
1378,3.0,24,False,0.34512256128064045
1379,3.0,27,False,0.34464732366183093
1380,3.0,42,False,0.3441720860430215
1381,3.0,27,False,0.3436968484242122
1382,3.0,28,False,0.3432216108054027
1383,0.0,11,True,0.3427463731865933
1384,3.0,25,False,0.342271135567784
1385,3.0,31,False,0.34179589794897447
1386,1.0,7,True,0.34132066033016517
1387,0.0,10,True,0.34084542271135576
1388,3.0,24,False,0.34037018509254624
1389,3.0,29,False,0.33989494747373694
1390,3.0,34,False,0.33941970985492753
1391,3.0,30,False,0.338944472236118
1392,3.0,34,False,0.3384692346173087
1393,3.0,19,False,0.3379939969984993
1394,3.0,37,False,0.3375187593796898
1395,3.0,21,False,0.3370435217608805
1396,3.0,38,False,0.3365682841420711
1397,3.0,21,False,0.33609304652326166
1398,0.0,13,True,0.33561780890445225
1399,3.0,30,False,0.33514257128564284
1400,3.0,30,False,0.33466733366683343
1401,3.0,26,False,0.334192096048024
1402,3.0,21,False,0.3337168584292146
1403,0.0,6,True,0.3332416208104053
1404,0.0,10,True,0.3327663831915958
1405,3.0,27,False,0.3322911455727864
1406,3.0,36,False,0.3318159079539771
1407,3.0,34,False,0.33134067033516756
1408,3.0,34,False,0.33086543271635827
1409,3.0,35,False,0.33039019509754886
1410,3.0,31,False,0.32991495747873933
1411,3.0,22,False,0.32943971985993004
1412,0.0,5,True,0.3289644822411206
1413,3.0,32,False,0.3284892446223111
1414,3.0,21,False,0.3280140070035018
1415,3.0,28,False,0.3275387693846924
1416,1.0,11,True,0.327063531765883
1417,3.0,30,False,0.3265882941470736
1418,3.0,30,False,0.32611305652826417
1419,3.0,26,False,0.32563781890945476
1420,3.0,30,False,0.32516258129064535
1421,3.0,35,False,0.32468734367183594
1422,3.0,27,False,0.3242121060530265
1423,3.0,31,False,0.3237368684342171
1424,1.0,7,True,0.3232616308154077
1425,0.0,8,True,0.3227863931965983
1426,3.0,46,False,0.3223111555777889
1427,3.0,44,False,0.3218359179589796
1428,3.0,28,False,0.3213606803401702
1429,3.0,30,False,0.32088544272136066
1430,3.0,25,False,0.32041020510255136
1431,3.0,32,False,0.31993496748374195
1432,3.0,22,False,0.31945972986493243
1433,3.0,31,False,0.31898449224612313
1434,3.0,38,False,0.3185092546273137
1435,3.0,44,False,0.3180340170085042
1436,3.0,20,False,0.3175587793896949
1437,3.0,32,False,0.3170835417708855
1438,0.0,5,True,0.3166083041520761
1439,3.0,25,False,0.31613306653326667
1440,3.0,20,False,0.31565782891445726
1441,3.0,37,False,0.31518259129564785
1442,3.0,37,False,0.31470735367683844
1443,3.0,27,False,0.31423211605802903
1444,3.0,32,False,0.3137568784392196
1445,0.0,9,True,0.3132816408204102
1446,3.0,43,False,0.3128064032016008
1447,3.0,35,False,0.3123311655827914
1448,3.0,26,False,0.311855927963982
1449,3.0,35,False,0.3113806903451727
1450,3.0,33,False,0.31090545272636316
1451,3.0,24,False,0.31043021510755375
1452,3.0,31,False,0.30995497748874445
1453,3.0,39,False,0.30947973986993504
