episode,return,steps,died,epsilon
0,1.0,163,True,1.0
1,1.0,94,True,0.9996832277425809
2,0.0,27,True,0.9993664554851617
3,0.0,10,True,0.9990496832277426
4,0.0,7,True,0.9987329109703235
5,0.0,52,True,0.9984161387129044
6,0.0,122,True,0.9980993664554851
7,0.0,173,True,0.997782594198066
8,0.0,47,True,0.9974658219406469
9,0.0,18,True,0.9971490496832277
10,0.0,20,True,0.9968322774258086
11,2.0,221,True,0.9965155051683895
