episode,return,steps,died,epsilon
0,0.0,35,True,1.0
1,1.0,162,True,0.9996832277425809
2,1.0,237,True,0.9993664554851617
3,0.0,11,True,0.9990496832277426
4,0.0,16,True,0.9987329109703235
5,0.0,47,True,0.9984161387129044
6,0.0,17,True,0.9980993664554851
7,0.0,12,True,0.997782594198066
8,0.0,75,True,0.9974658219406469
9,0.0,96,False,0.9971490496832277
