episode,return,steps,died,epsilon
70,0.0,117,True,0.9778259419806602
71,0.0,12,True,0.9775091697232411
72,0.0,12,True,0.977192397465822
73,1.0,190,True,0.9768756252084028
74,1.0,133,True,0.9765588529509837
75,0.0,11,True,0.9762420806935646
76,0.0,16,True,0.9759253084361453
77,0.0,27,True,0.9756085361787262
78,0.0,65,True,0.9752917639213071
79,0.0,145,True,0.974974991663888
80,0.0,94,True,0.9746582194064688
81,0.0,29,True,0.9743414471490497
82,0.0,88,True,0.9740246748916306
83,0.0,37,True,0.9737079026342114
84,0.0,38,True,0.9733911303767923
85,1.0,250,False,0.9730743581193732
86,0.0,16,True,0.9727575858619539
87,0.0,82,True,0.9724408136045348
88,0.0,39,True,0.9721240413471157
89,0.0,24,True,0.9718072690896966
90,0.0,17,True,0.9714904968322774
91,0.0,72,True,0.9711737245748583
92,0.0,41,True,0.9708569523174392
93,0.0,54,True,0.97054018006002
94,0.0,12,True,0.9702234078026009
95,0.0,227,True,0.9699066355451818
96,0.0,135,True,0.9695898632877626
97,0.0,14,True,0.9692730910303434
98,3.0,205,False,0.9689563187729243
99,0.0,21,True,0.9686395465155052
100,0.0,16,True,0.968322774258086
101,1.0,250,False,0.9680060020006669
102,0.0,21,True,0.9676892297432478
103,0.0,24,True,0.9673724574858286
104,0.0,100,True,0.9670556852284095
105,0.0,84,True,0.9667389129709903
106,2.0,237,True,0.9664221407135712
107,0.0,21,True,0.966105368456152
108,1.0,216,True,0.9657885961987329
109,0.0,29,True,0.9654718239413138
110,0.0,22,True,0.9651550516838946
111,1.0,222,True,0.9648382794264755
112,1.0,241,True,0.9645215071690564
113,0.0,7,True,0.9642047349116372
114,0.0,23,True,0.9638879626542181
115,0.0,28,True,0.963571190396799
116,0.0,24,True,0.9632544181393798
117,0.0,153,True,0.9629376458819606
118,0.0,29,True,0.9626208736245415
119,0.0,94,True,0.9623041013671224
120,0.0,208,True,0.9619873291097032
121,0.0,37,True,0.9616705568522841
122,0.0,50,True,0.961353784594865
123,0.0,177,True,0.9610370123374459
124,0.0,63,True,0.9607202400800267
125,0.0,23,True,0.9604034678226075
126,0.0,10,True,0.9600866955651884
127,0.0,30,True,0.9597699233077692
128,0.0,50,True,0.9594531510503501
129,0.0,29,True,0.959136378792931
130,1.0,97,True,0.9588196065355118
131,0.0,32,True,0.9585028342780927
132,0.0,91,True,0.9581860620206736
133,0.0,28,True,0.9578692897632545
134,2.0,250,False,0.9575525175058353
135,1.0,139,True,0.9572357452484161
136,0.0,17,True,0.956918972990997
137,1.0,182,True,0.9566022007335778
138,0.0,34,True,0.9562854284761587
139,0.0,24,True,0.9559686562187396
140,0.0,74,True,0.9556518839613204
141,0.0,11,True,0.9553351117039013
142,0.0,97,True,0.9550183394464822
143,1.0,67,True,0.9547015671890631
144,0.0,5,True,0.9543847949316439
145,0.0,18,True,0.9540680226742247
146,0.0,73,True,0.9537512504168056
147,0.0,27,True,0.9534344781593864
148,0.0,15,True,0.9531177059019673
149,0.0,98,True,0.9528009336445482
150,0.0,184,True,0.952484161387129
151,0.0,43,True,0.9521673891297099
152,0.0,103,True,0.9518506168722908
153,0.0,36,True,0.9515338446148717
154,0.0,40,True,0.9512170723574525
155,0.0,14,True,0.9509003001000333
156,1.0,103,True,0.9505835278426142
157,1.0,121,True,0.950266755585195
158,1.0,238,True,0.9499499833277759
159,0.0,109,True,0.9496332110703568
160,0.0,32,True,0.9493164388129376
161,0.0,30,True,0.9489996665555185
162,1.0,61,True,0.9486828942980994
163,0.0,18,True,0.9483661220406803
164,0.0,250,False,0.948049349783261
165,0.0,47,True,0.947732577525842
166,0.0,6,True,0.9474158052684228
167,0.0,75,True,0.9470990330110036
168,0.0,107,True,0.9467822607535845
169,0.0,66,True,0.9464654884961654
170,0.0,11,True,0.9461487162387463
171,0.0,96,True,0.9458319439813271
172,1.0,188,True,0.945515171723908
173,0.0,14,True,0.9451983994664889
174,0.0,67,True,0.9448816272090697
175,0.0,82,True,0.9445648549516505
176,0.0,16,True,0.9442480826942314
177,2.0,250,False,0.9439313104368123
178,0.0,250,False,0.9436145381793931
179,0.0,8,True,0.943297765921974
180,0.0,37,True,0.9429809936645549
181,0.0,15,True,0.9426642214071357
182,1.0,111,True,0.9423474491497166
183,0.0,83,True,0.9420306768922975
184,0.0,30,True,0.9417139046348783
185,0.0,37,True,0.9413971323774591
186,1.0,123,True,0.94108036012004
187,1.0,48,True,0.9407635878626208
188,0.0,66,True,0.9404468156052017
189,0.0,20,True,0.9401300433477826
190,1.0,250,False,0.9398132710903635
191,0.0,185,True,0.9394964988329443
192,1.0,196,True,0.9391797265755252
193,1.0,182,True,0.9388629543181061
194,0.0,180,True,0.9385461820606869
195,0.0,40,True,0.9382294098032677
196,0.0,84,True,0.9379126375458486
197,0.0,99,True,0.9375958652884295
198,0.0,31,True,0.9372790930310103
199,0.0,66,True,0.9369623207735912
200,0.0,28,True,0.9366455485161721
201,0.0,11,True,0.9363287762587529
202,0.0,15,True,0.9360120040013338
203,0.0,41,True,0.9356952317439147
204,1.0,100,True,0.9353784594864956
205,0.0,10,True,0.9350616872290763
206,0.0,34,True,0.9347449149716572
207,1.0,249,True,0.934428142714238
208,0.0,19,True,0.9341113704568189
209,0.0,130,True,0.9337945981993998
210,0.0,44,True,0.9334778259419807
211,0.0,109,True,0.9331610536845615
212,1.0,185,True,0.9328442814271424
213,0.0,34,True,0.9325275091697233
214,0.0,228,True,0.932210736912304
215,0.0,133,True,0.9318939646548849
216,0.0,185,True,0.9315771923974658
217,0.0,26,True,0.9312604201400467
218,1.0,207,True,0.9309436478826275
219,0.0,69,True,0.9306268756252084
220,0.0,46,True,0.9303101033677893
221,1.0,94,True,0.9299933311103701
222,0.0,19,True,0.929676558852951
223,0.0,52,True,0.9293597865955319
224,0.0,38,True,0.9290430143381128
225,0.0,27,True,0.9287262420806935
226,0.0,83,True,0.9284094698232744
227,0.0,36,True,0.9280926975658553
228,0.0,16,True,0.9277759253084361
229,0.0,54,True,0.927459153051017
230,0.0,17,True,0.9271423807935979
231,0.0,40,True,0.9268256085361787
232,0.0,93,True,0.9265088362787596
233,1.0,196,True,0.9261920640213405
234,0.0,39,True,0.9258752917639214
235,0.0,118,True,0.9255585195065021
236,0.0,11,True,0.925241747249083
237,0.0,42,True,0.9249249749916639
238,2.0,247,True,0.9246082027342447
239,0.0,66,True,0.9242914304768256
240,0.0,30,True,0.9239746582194065
241,0.0,238,True,0.9236578859619873
242,0.0,63,True,0.9233411137045682
243,0.0,172,True,0.9230243414471491
244,0.0,64,True,0.92270756918973
245,0.0,9,True,0.9223907969323107
246,0.0,9,True,0.9220740246748916
247,0.0,75,True,0.9217572524174725
248,0.0,25,True,0.9214404801600533
249,0.0,35,True,0.9211237079026342
250,0.0,9,True,0.9208069356452151
251,0.0,32,True,0.920490163387796
252,0.0,9,True,0.9201733911303768
253,0.0,12,True,0.9198566188729577
254,0.0,47,True,0.9195398466155386
255,0.0,43,True,0.9192230743581193
256,1.0,250,False,0.9189063021007002
257,1.0,250,False,0.9185895298432811
258,0.0,44,True,0.918272757585862
259,0.0,85,True,0.9179559853284428
260,0.0,127,True,0.9176392130710237
261,0.0,39,True,0.9173224408136045
262,0.0,66,True,0.9170056685561854
263,0.0,51,True,0.9166888962987663
264,2.0,250,False,0.9163721240413472
265,1.0,62,True,0.9160553517839279
266,0.0,54,True,0.9157385795265088
267,0.0,74,True,0.9154218072690897
268,0.0,74,True,0.9151050350116705
269,0.0,48,True,0.9147882627542514
270,0.0,40,True,0.9144714904968323
271,0.0,11,True,0.9141547182394132
272,0.0,31,True,0.913837945981994
273,0.0,57,True,0.9135211737245749
274,1.0,212,True,0.9132044014671558
275,1.0,177,True,0.9128876292097365
276,0.0,17,True,0.9125708569523174
277,0.0,250,False,0.9122540846948983
278,0.0,7,True,0.9119373124374792
279,0.0,18,True,0.91162054018006
280,1.0,45,True,0.9113037679226409
281,0.0,72,True,0.9109869956652218
282,0.0,117,True,0.9106702234078026
283,1.0,216,True,0.9103534511503835
284,1.0,250,False,0.9100366788929644
285,0.0,5,True,0.9097199066355451
286,0.0,28,True,0.909403134378126
287,1.0,131,True,0.9090863621207069
288,0.0,25,True,0.9087695898632877
289,0.0,76,True,0.9084528176058686
290,0.0,9,True,0.9081360453484495
291,1.0,92,True,0.9078192730910304
292,0.0,63,True,0.9075025008336112
293,0.0,78,True,0.9071857285761921
294,0.0,9,True,0.906868956318773
295,1.0,206,True,0.9065521840613537
296,0.0,65,True,0.9062354118039346
297,0.0,56,True,0.9059186395465155
298,0.0,19,True,0.9056018672890964
299,0.0,55,True,0.9052850950316772
300,0.0,113,True,0.9049683227742581
301,0.0,42,True,0.904651550516839
302,0.0,9,True,0.9043347782594198
303,0.0,13,True,0.9040180060020007
304,0.0,220,True,0.9037012337445816
305,1.0,250,False,0.9033844614871624
306,0.0,10,True,0.9030676892297432
307,1.0,112,True,0.9027509169723241
308,0.0,110,True,0.9024341447149049
309,1.0,90,True,0.9021173724574858
310,0.0,47,True,0.9018006002000667
311,1.0,154,True,0.9014838279426476
312,0.0,40,True,0.9011670556852284
313,0.0,49,True,0.9008502834278093
314,0.0,10,True,0.9005335111703902
315,0.0,250,False,0.9002167389129709
316,0.0,7,True,0.8998999666555518
317,0.0,10,True,0.8995831943981327
318,0.0,21,True,0.8992664221407136
319,0.0,24,True,0.8989496498832944
320,1.0,217,True,0.8986328776258753
321,0.0,75,True,0.8983161053684562
322,0.0,18,True,0.897999333111037
323,0.0,22,True,0.8976825608536179
324,1.0,220,True,0.8973657885961988
325,0.0,161,True,0.8970490163387796
326,1.0,145,True,0.8967322440813604
327,0.0,58,True,0.8964154718239413
328,1.0,104,True,0.8960986995665222
329,0.0,51,True,0.895781927309103
330,0.0,20,True,0.8954651550516839
331,0.0,30,True,0.8951483827942648
332,1.0,131,True,0.8948316105368457
333,1.0,115,True,0.8945148382794265
334,1.0,242,True,0.8941980660220074
335,0.0,138,True,0.8938812937645882
336,1.0,59,True,0.893564521507169
337,0.0,85,True,0.8932477492497499
338,0.0,83,True,0.8929309769923308
339,0.0,114,True,0.8926142047349117
340,0.0,96,True,0.8922974324774925
341,1.0,172,True,0.8919806602200734
342,0.0,91,True,0.8916638879626542
343,0.0,62,True,0.8913471157052351
344,0.0,84,True,0.891030343447816
345,0.0,46,True,0.8907135711903968
346,0.0,40,True,0.8903967989329776
347,0.0,116,True,0.8900800266755585
348,0.0,12,True,0.8897632544181394
349,0.0,29,True,0.8894464821607202
350,0.0,19,True,0.8891297099033011
351,2.0,162,True,0.888812937645882
352,0.0,72,True,0.8884961653884629
353,0.0,11,True,0.8881793931310437
354,0.0,76,True,0.8878626208736246
355,0.0,64,True,0.8875458486162054
356,0.0,250,False,0.8872290763587862
357,2.0,250,False,0.8869123041013671
358,0.0,110,True,0.886595531843948
359,0.0,105,True,0.8862787595865289
360,1.0,159,True,0.8859619873291097
361,0.0,39,True,0.8856452150716906
362,1.0,90,True,0.8853284428142715
363,0.0,191,True,0.8850116705568523
364,0.0,48,True,0.8846948982994332
365,1.0,93,True,0.884378126042014
366,0.0,7,True,0.8840613537845948
367,0.0,25,True,0.8837445815271757
368,1.0,69,True,0.8834278092697566
369,0.0,100,True,0.8831110370123374
370,0.0,77,True,0.8827942647549183
371,0.0,24,True,0.8824774924974992
372,0.0,20,True,0.8821607202400801
373,0.0,52,True,0.8818439479826609
374,0.0,41,True,0.8815271757252418
375,0.0,49,True,0.8812104034678226
376,0.0,26,True,0.8808936312104034
377,0.0,127,True,0.8805768589529843
378,0.0,6,True,0.8802600866955652
379,0.0,7,True,0.8799433144381461
380,0.0,23,True,0.8796265421807269
381,0.0,25,True,0.8793097699233078
382,0.0,102,True,0.8789929976658887
383,0.0,69,True,0.8786762254084695
384,0.0,52,True,0.8783594531510504
385,0.0,63,True,0.8780426808936312
386,0.0,6,True,0.877725908636212
387,0.0,6,True,0.8774091363787929
388,0.0,62,True,0.8770923641213738
389,1.0,250,False,0.8767755918639547
390,0.0,137,True,0.8764588196065355
391,0.0,33,True,0.8761420473491164
392,0.0,126,True,0.8758252750916973
393,0.0,174,True,0.8755085028342781
394,0.0,43,True,0.875191730576859
395,0.0,212,True,0.8748749583194398
396,0.0,61,True,0.8745581860620206
397,0.0,204,True,0.8742414138046015
398,0.0,9,True,0.8739246415471824
399,1.0,156,True,0.8736078692897633
400,2.0,161,True,0.8732910970323441
401,0.0,44,True,0.872974324774925
402,0.0,73,True,0.8726575525175058
403,0.0,54,True,0.8723407802600867
404,0.0,16,True,0.8720240080026675
405,0.0,64,True,0.8717072357452484
406,2.0,133,True,0.8713904634878293
407,0.0,49,True,0.8710736912304101
408,0.0,15,True,0.870756918972991
409,0.0,12,True,0.8704401467155719
410,0.0,86,True,0.8701233744581527
411,0.0,34,True,0.8698066022007336
412,0.0,18,True,0.8694898299433145
413,0.0,27,True,0.8691730576858954
414,0.0,44,True,0.8688562854284761
415,0.0,52,True,0.868539513171057
416,1.0,81,True,0.8682227409136378
417,0.0,60,True,0.8679059686562187
418,0.0,9,True,0.8675891963987996
419,0.0,52,True,0.8672724241413805
420,0.0,59,True,0.8669556518839614
421,0.0,126,True,0.8666388796265422
422,0.0,42,True,0.8663221073691231
423,0.0,26,True,0.8660053351117039
424,1.0,181,True,0.8656885628542847
425,0.0,50,True,0.8653717905968656
426,0.0,82,True,0.8650550183394465
427,0.0,33,True,0.8647382460820273
428,0.0,67,True,0.8644214738246082
429,0.0,10,True,0.8641047015671891
430,0.0,19,True,0.8637879293097699
431,0.0,47,True,0.8634711570523508
432,0.0,40,True,0.8631543847949317
433,0.0,14,True,0.8628376125375126
434,2.0,175,True,0.8625208402800933
435,0.0,122,True,0.8622040680226742
436,0.0,250,False,0.8618872957652551
437,0.0,84,True,0.8615705235078359
438,1.0,250,False,0.8612537512504168
439,0.0,25,True,0.8609369789929977
440,0.0,47,True,0.8606202067355786
441,0.0,23,True,0.8603034344781594
442,0.0,44,True,0.8599866622207403
443,0.0,8,True,0.859669889963321
444,0.0,57,True,0.859353117705902
445,0.0,31,True,0.8590363454484828
446,0.0,5,True,0.8587195731910637
447,0.0,21,True,0.8584028009336445
448,1.0,124,True,0.8580860286762254
449,0.0,25,True,0.8577692564188063
450,0.0,61,True,0.8574524841613871
451,0.0,127,True,0.857135711903968
452,0.0,114,True,0.8568189396465489
453,0.0,44,True,0.8565021673891298
454,0.0,56,True,0.8561853951317105
455,0.0,42,True,0.8558686228742914
456,0.0,45,True,0.8555518506168723
457,0.0,16,True,0.8552350783594531
458,0.0,8,True,0.854918306102034
459,0.0,30,True,0.8546015338446149
460,0.0,74,True,0.8542847615871958
461,0.0,65,True,0.8539679893297766
462,0.0,121,True,0.8536512170723575
463,1.0,148,True,0.8533344448149383
464,0.0,70,True,0.8530176725575191
465,0.0,105,True,0.8527009003001
466,0.0,76,True,0.8523841280426809
467,0.0,35,True,0.8520673557852618
468,0.0,145,True,0.8517505835278426
469,1.0,50,True,0.8514338112704235
470,0.0,24,True,0.8511170390130043
471,1.0,192,True,0.8508002667555852
472,1.0,167,True,0.8504834944981661
473,1.0,89,True,0.850166722240747
474,0.0,89,True,0.8498499499833277
475,0.0,15,True,0.8495331777259086
476,0.0,118,True,0.8492164054684895
477,0.0,30,True,0.8488996332110703
478,1.0,75,True,0.8485828609536512
479,1.0,188,True,0.8482660886962321
480,0.0,79,True,0.847949316438813
481,0.0,38,True,0.8476325441813938
482,0.0,59,True,0.8473157719239747
483,0.0,58,True,0.8469989996665556
484,0.0,53,True,0.8466822274091363
485,1.0,187,True,0.8463654551517172
486,0.0,117,True,0.8460486828942981
487,0.0,22,True,0.845731910636879
488,0.0,21,True,0.8454151383794598
489,0.0,15,True,0.8450983661220407
490,0.0,113,True,0.8447815938646215
491,0.0,85,True,0.8444648216072024
492,0.0,56,True,0.8441480493497833
493,0.0,166,True,0.8438312770923642
494,0.0,128,True,0.843514504834945
495,0.0,19,True,0.8431977325775258
496,0.0,15,True,0.8428809603201067
497,0.0,40,True,0.8425641880626875
498,0.0,16,True,0.8422474158052684
499,0.0,73,True,0.8419306435478493
500,0.0,35,True,0.8416138712904302
501,0.0,23,True,0.841297099033011
502,0.0,24,True,0.8409803267755919
503,0.0,33,True,0.8406635545181728
504,1.0,250,False,0.8403467822607535
505,0.0,36,True,0.8400300100033344
506,0.0,90,True,0.8397132377459153
507,0.0,38,True,0.8393964654884962
508,1.0,250,False,0.839079693231077
509,0.0,17,True,0.8387629209736579
510,0.0,70,True,0.8384461487162388
511,0.0,218,True,0.8381293764588196
512,0.0,7,True,0.8378126042014005
513,0.0,25,True,0.8374958319439814
514,0.0,7,True,0.8371790596865623
515,0.0,154,True,0.836862287429143
516,0.0,31,True,0.8365455151717239
517,1.0,118,True,0.8362287429143047
518,1.0,111,True,0.8359119706568856
519,2.0,250,False,0.8355951983994665
520,0.0,45,True,0.8352784261420474
521,0.0,44,True,0.8349616538846282
522,0.0,242,True,0.8346448816272091
523,0.0,108,True,0.83432810936979
524,0.0,10,True,0.8340113371123707
525,0.0,13,True,0.8336945648549516
526,1.0,112,True,0.8333777925975325
527,0.0,15,True,0.8330610203401134
528,0.0,12,True,0.8327442480826943
529,1.0,139,True,0.8324274758252751
530,1.0,250,False,0.832110703567856
531,0.0,182,True,0.8317939313104368
532,0.0,8,True,0.8314771590530177
533,0.0,85,True,0.8311603867955986
534,0.0,16,True,0.8308436145381795
535,0.0,64,True,0.8305268422807602
536,0.0,19,True,0.8302100700233411
537,0.0,8,True,0.8298932977659219
538,1.0,55,True,0.8295765255085028
539,0.0,82,True,0.8292597532510837
540,0.0,38,True,0.8289429809936646
541,1.0,88,True,0.8286262087362455
542,0.0,27,True,0.8283094364788263
543,0.0,40,True,0.8279926642214072
544,0.0,12,True,0.8276758919639879
545,0.0,26,True,0.8273591197065688
546,1.0,122,True,0.8270423474491497
547,0.0,42,True,0.8267255751917306
548,0.0,72,True,0.8264088029343114
549,1.0,250,False,0.8260920306768923
550,0.0,90,True,0.8257752584194732
551,1.0,73,True,0.825458486162054
552,0.0,12,True,0.8251417139046349
553,2.0,243,True,0.8248249416472158
554,0.0,84,True,0.8245081693897967
555,0.0,60,True,0.8241913971323774
556,0.0,15,True,0.8238746248749583
557,0.0,31,True,0.8235578526175392
558,0.0,46,True,0.82324108036012
559,0.0,70,True,0.8229243081027009
560,0.0,15,True,0.8226075358452818
561,1.0,125,True,0.8222907635878627
562,0.0,151,True,0.8219739913304435
563,0.0,17,True,0.8216572190730244
564,0.0,34,True,0.8213404468156051
565,0.0,11,True,0.821023674558186
566,1.0,104,True,0.8207069023007669
567,0.0,5,True,0.8203901300433478
568,1.0,250,False,0.8200733577859286
569,0.0,67,True,0.8197565855285095
570,0.0,66,True,0.8194398132710904
571,0.0,13,True,0.8191230410136713
572,1.0,76,True,0.8188062687562521
573,1.0,228,True,0.818489496498833
574,0.0,50,True,0.8181727242414139
575,0.0,11,True,0.8178559519839947
576,0.0,14,True,0.8175391797265755
577,0.0,16,True,0.8172224074691564
578,0.0,13,True,0.8169056352117372
579,0.0,8,True,0.8165888629543181
580,0.0,51,True,0.816272090696899
581,0.0,32,True,0.8159553184394799
582,0.0,137,True,0.8156385461820607
583,0.0,12,True,0.8153217739246416
584,0.0,60,True,0.8150050016672223
585,0.0,60,True,0.8146882294098032
586,0.0,33,True,0.8143714571523841
587,1.0,98,True,0.814054684894965
588,0.0,15,True,0.8137379126375459
589,0.0,111,True,0.8134211403801267
590,0.0,70,True,0.8131043681227076
591,0.0,55,True,0.8127875958652885
592,0.0,36,True,0.8124708236078693
593,0.0,9,True,0.8121540513504502
594,1.0,127,True,0.811837279093031
595,0.0,79,True,0.8115205068356119
596,0.0,35,True,0.8112037345781927
597,0.0,22,True,0.8108869623207736
598,0.0,15,True,0.8105701900633544
599,0.0,20,True,0.8102534178059353
600,0.0,30,True,0.8099366455485162
601,0.0,12,True,0.8096198732910971
602,0.0,250,False,0.809303101033678
603,2.0,171,True,0.8089863287762588
604,0.0,31,True,0.8086695565188396
605,0.0,53,True,0.8083527842614204
606,0.0,45,True,0.8080360120040013
607,1.0,150,True,0.8077192397465822
608,1.0,181,True,0.8074024674891631
609,0.0,85,True,0.8070856952317439
610,0.0,250,False,0.8067689229743248
611,0.0,13,True,0.8064521507169057
612,1.0,152,True,0.8061353784594865
613,1.0,250,False,0.8058186062020674
614,1.0,89,True,0.8055018339446482
615,1.0,250,False,0.8051850616872291
616,1.0,250,False,0.8048682894298099
617,1.0,102,True,0.8045515171723908
618,0.0,224,True,0.8042347449149717
619,1.0,134,True,0.8039179726575525
620,0.0,6,True,0.8036012004001334
621,0.0,49,True,0.8032844281427143
622,1.0,250,False,0.8029676558852952
623,0.0,136,True,0.802650883627876
624,0.0,57,True,0.8023341113704568
625,0.0,41,True,0.8020173391130376
626,1.0,250,False,0.8017005668556185
627,1.0,49,True,0.8013837945981994
628,1.0,54,True,0.8010670223407803
629,0.0,79,True,0.8007502500833611
630,0.0,79,True,0.800433477825942
631,0.0,74,True,0.8001167055685229
632,0.0,129,True,0.7997999333111037
633,1.0,227,True,0.7994831610536846
634,0.0,158,True,0.7991663887962654
635,0.0,72,True,0.7988496165388463
636,0.0,100,True,0.7985328442814271
637,0.0,15,True,0.798216072024008
638,0.0,15,True,0.7978992997665889
639,0.0,35,True,0.7975825275091697
640,0.0,63,True,0.7972657552517506
641,1.0,162,True,0.7969489829943315
642,0.0,37,True,0.7966322107369124
643,0.0,42,True,0.7963154384794932
644,0.0,8,True,0.795998666222074
645,0.0,77,True,0.7956818939646548
646,0.0,21,True,0.7953651217072357
647,1.0,208,True,0.7950483494498166
648,0.0,14,True,0.7947315771923975
649,0.0,97,True,0.7944148049349784
650,0.0,17,True,0.7940980326775592
651,0.0,10,True,0.7937812604201401
652,0.0,109,True,0.7934644881627209
653,0.0,54,True,0.7931477159053018
654,1.0,177,True,0.7928309436478826
655,0.0,29,True,0.7925141713904635
656,0.0,16,True,0.7921973991330443
657,0.0,45,True,0.7918806268756252
658,2.0,250,False,0.7915638546182061
659,1.0,67,True,0.7912470823607869
660,0.0,13,True,0.7909303101033678
661,0.0,14,True,0.7906135378459487
662,1.0,216,True,0.7902967655885296
663,0.0,89,True,0.7899799933311104
664,1.0,250,False,0.7896632210736912
665,0.0,59,True,0.7893464488162721
666,0.0,96,True,0.7890296765588529
667,2.0,250,False,0.7887129043014338
668,0.0,36,True,0.7883961320440147
669,0.0,170,True,0.7880793597865956
670,0.0,33,True,0.7877625875291764
671,0.0,68,True,0.7874458152717573
672,0.0,211,True,0.7871290430143381
673,1.0,138,True,0.786812270756919
674,0.0,66,True,0.7864954984994998
675,0.0,194,True,0.7861787262420807
676,0.0,19,True,0.7858619539846615
677,0.0,22,True,0.7855451817272424
678,0.0,13,True,0.7852284094698233
679,0.0,37,True,0.7849116372124041
680,0.0,39,True,0.784594864954985
681,1.0,83,True,0.7842780926975659
682,2.0,203,True,0.7839613204401468
683,0.0,250,False,0.7836445481827276
684,0.0,23,True,0.7833277759253084
685,0.0,35,True,0.7830110036678893
686,0.0,26,True,0.7826942314104701
687,0.0,16,True,0.782377459153051
688,1.0,250,False,0.7820606868956319
689,0.0,139,True,0.7817439146382128
690,0.0,9,True,0.7814271423807936
691,0.0,250,False,0.7811103701233745
692,0.0,31,True,0.7807935978659553
693,1.0,99,True,0.7804768256085362
694,0.0,62,True,0.780160053351117
695,0.0,16,True,0.7798432810936979
696,1.0,250,False,0.7795265088362788
697,0.0,178,True,0.7792097365788596
698,0.0,89,True,0.7788929643214405
699,0.0,7,True,0.7785761920640213
700,1.0,134,True,0.7782594198066022
701,0.0,192,True,0.7779426475491831
702,0.0,75,True,0.777625875291764
703,0.0,33,True,0.7773091030343448
704,0.0,111,True,0.7769923307769256
705,0.0,43,True,0.7766755585195065
706,0.0,6,True,0.7763587862620873
707,1.0,250,False,0.7760420140046682
708,0.0,109,True,0.7757252417472491
709,0.0,54,True,0.77540846948983
710,0.0,14,True,0.7750916972324109
711,0.0,34,True,0.7747749249749917
712,0.0,28,True,0.7744581527175726
713,0.0,10,True,0.7741413804601533
714,0.0,21,True,0.7738246082027342
715,0.0,20,True,0.7735078359453151
716,0.0,122,True,0.773191063687896
717,0.0,27,True,0.7728742914304768
718,0.0,25,True,0.7725575191730577
719,1.0,184,True,0.7722407469156385
720,1.0,250,False,0.7719239746582194
721,0.0,21,True,0.7716072024008003
722,0.0,102,True,0.7712904301433812
723,0.0,13,True,0.770973657885962
724,0.0,25,True,0.7706568856285428
725,0.0,159,True,0.7703401133711237
726,0.0,29,True,0.7700233411137045
727,0.0,33,True,0.7697065688562854
728,0.0,14,True,0.7693897965988663
729,0.0,88,True,0.7690730243414472
730,0.0,44,True,0.768756252084028
731,0.0,119,True,0.7684394798266089
732,0.0,26,True,0.7681227075691898
733,0.0,99,True,0.7678059353117705
734,0.0,37,True,0.7674891630543514
735,0.0,31,True,0.7671723907969323
736,0.0,54,True,0.7668556185395132
737,0.0,48,True,0.766538846282094
738,0.0,168,True,0.7662220740246749
