episode,return,steps,died,epsilon
182,0.0,250,False,0.9913545677283864
183,0.0,207,True,0.9913070653532676
184,0.0,28,True,0.9912595629781489
185,0.0,39,True,0.9912120606030301
186,0.0,12,True,0.9911645582279114
187,0.0,18,True,0.9911170558527926
188,0.0,7,True,0.9910695534776739
189,0.0,250,False,0.9910220511025551
190,0.0,68,True,0.9909745487274364
191,0.0,23,True,0.9909270463523177
192,0.0,56,True,0.9908795439771989
193,0.0,10,True,0.9908320416020802
194,0.0,11,True,0.9907845392269613
195,0.0,8,True,0.9907370368518426
196,0.0,2,True,0.9906895344767238
197,0.0,21,True,0.9906420321016051
198,0.0,10,True,0.9905945297264863
199,0.0,116,True,0.9905470273513676
200,0.0,61,True,0.9904995249762488
201,0.0,13,True,0.9904520226011301
202,0.0,5,True,0.9904045202260113
203,0.0,35,True,0.9903570178508926
204,0.0,75,True,0.9903095154757738
205,0.0,140,True,0.990262013100655
206,0.0,94,True,0.9902145107255362
207,0.0,27,True,0.9901670083504175
208,0.0,3,True,0.9901195059752987
209,0.0,116,True,0.99007200360018
210,0.0,16,True,0.9900245012250612
211,0.0,26,True,0.9899769988499425
212,0.0,8,True,0.9899294964748238
213,0.0,25,True,0.989881994099705
214,0.0,17,True,0.9898344917245863
215,0.0,177,True,0.9897869893494675
216,0.0,11,True,0.9897394869743488
217,0.0,18,True,0.9896919845992299
218,0.0,56,True,0.9896444822241112
219,0.0,22,True,0.9895969798489924
220,0.0,250,False,0.9895494774738737
221,0.0,18,True,0.9895019750987549
222,0.0,41,True,0.9894544727236362
223,0.0,3,True,0.9894069703485174
224,0.0,28,True,0.9893594679733987
225,0.0,60,True,0.9893119655982799
226,0.0,146,True,0.9892644632231612
227,0.0,250,False,0.9892169608480424
228,0.0,68,True,0.9891694584729236
229,0.0,10,True,0.9891219560978048
230,0.0,7,True,0.9890744537226861
231,0.0,140,True,0.9890269513475674
232,0.0,3,True,0.9889794489724486
233,0.0,15,True,0.9889319465973299
234,0.0,7,True,0.9888844442222111
235,0.0,6,True,0.9888369418470924
236,0.0,8,True,0.9887894394719736
237,0.0,3,True,0.9887419370968549
238,0.0,12,True,0.9886944347217361
239,0.0,2,True,0.9886469323466174
240,0.0,10,True,0.9885994299714985
241,0.0,77,True,0.9885519275963798
242,0.0,21,True,0.988504425221261
243,0.0,28,True,0.9884569228461423
244,0.0,11,True,0.9884094204710235
245,0.0,52,True,0.9883619180959048
246,0.0,117,True,0.988314415720786
247,0.0,16,True,0.9882669133456673
248,0.0,250,False,0.9882194109705486
249,0.0,250,False,0.9881719085954298
250,0.0,13,True,0.9881244062203111
251,0.0,4,True,0.9880769038451923
252,0.0,10,True,0.9880294014700735
253,0.0,7,True,0.9879818990949547
254,0.0,250,False,0.987934396719836
255,0.0,10,True,0.9878868943447172
256,0.0,4,True,0.9878393919695985
257,0.0,218,True,0.9877918895944797
258,0.0,20,True,0.987744387219361
259,0.0,6,True,0.9876968848442422
260,0.0,72,True,0.9876493824691235
261,0.0,28,True,0.9876018800940047
262,0.0,2,True,0.987554377718886
263,0.0,2,True,0.9875068753437672
264,0.0,194,True,0.9874593729686484
265,0.0,6,True,0.9874118705935296
266,0.0,35,True,0.9873643682184109
267,0.0,3,True,0.9873168658432921
268,0.0,30,True,0.9872693634681734
269,0.0,10,True,0.9872218610930547
270,0.0,62,True,0.9871743587179359
271,0.0,77,True,0.9871268563428172
272,0.0,4,True,0.9870793539676984
273,0.0,8,True,0.9870318515925797
274,0.0,5,True,0.9869843492174609
275,0.0,75,True,0.9869368468423421
276,0.0,5,True,0.9868893444672233
277,0.0,18,True,0.9868418420921046
278,0.0,65,True,0.9867943397169858
279,0.0,110,True,0.9867468373418671
280,0.0,250,False,0.9866993349667483
281,0.0,25,True,0.9866518325916296
282,0.0,75,True,0.9866043302165108
283,0.0,22,True,0.9865568278413921
284,0.0,9,True,0.9865093254662733
285,0.0,26,True,0.9864618230911546
286,0.0,4,True,0.9864143207160359
287,0.0,15,True,0.986366818340917
288,0.0,246,True,0.9863193159657982
289,0.0,44,True,0.9862718135906795
290,0.0,213,True,0.9862243112155608
291,0.0,37,True,0.986176808840442
292,0.0,25,True,0.9861293064653233
293,0.0,39,True,0.9860818040902045
294,0.0,7,True,0.9860343017150858
295,0.0,6,True,0.985986799339967
296,0.0,5,True,0.9859392969648483
297,0.0,7,True,0.9858917945897295
298,0.0,33,True,0.9858442922146108
299,0.0,84,True,0.9857967898394919
300,0.0,15,True,0.9857492874643732
301,0.0,6,True,0.9857017850892544
302,0.0,2,True,0.9856542827141357
303,0.0,215,True,0.9856067803390169
304,0.0,18,True,0.9855592779638982
305,0.0,17,True,0.9855117755887794
306,0.0,34,True,0.9854642732136607
307,0.0,23,True,0.985416770838542
308,0.0,131,True,0.9853692684634232
309,0.0,7,True,0.9853217660883045
310,0.0,7,True,0.9852742637131857
311,0.0,8,True,0.9852267613380669
312,0.0,56,True,0.9851792589629481
313,0.0,15,True,0.9851317565878294
314,0.0,35,True,0.9850842542127106
315,0.0,13,True,0.9850367518375919
316,0.0,15,True,0.9849892494624731
317,0.0,8,True,0.9849417470873544
318,0.0,186,True,0.9848942447122356
319,0.0,24,True,0.9848467423371169
320,0.0,59,True,0.9847992399619981
321,0.0,3,True,0.9847517375868794
322,0.0,51,True,0.9847042352117605
323,0.0,39,True,0.9846567328366418
324,0.0,2,True,0.984609230461523
325,0.0,16,True,0.9845617280864043
326,0.0,9,True,0.9845142257112856
327,0.0,143,True,0.9844667233361668
328,0.0,7,True,0.9844192209610481
329,0.0,6,True,0.9843717185859293
330,0.0,145,True,0.9843242162108106
331,0.0,135,True,0.9842767138356918
332,0.0,25,True,0.9842292114605731
333,0.0,59,True,0.9841817090854543
334,0.0,250,False,0.9841342067103355
335,0.0,7,True,0.9840867043352167
336,0.0,201,True,0.984039201960098
337,0.0,9,True,0.9839916995849792
338,0.0,14,True,0.9839441972098605
339,0.0,88,True,0.9838966948347417
340,0.0,12,True,0.983849192459623
341,0.0,37,True,0.9838016900845042
342,0.0,6,True,0.9837541877093855
343,0.0,24,True,0.9837066853342668
344,0.0,95,True,0.983659182959148
345,0.0,15,True,0.9836116805840291
346,0.0,3,True,0.9835641782089104
347,0.0,13,True,0.9835166758337917
348,0.0,206,True,0.9834691734586729
349,0.0,39,True,0.9834216710835542
350,0.0,3,True,0.9833741687084354
351,0.0,39,True,0.9833266663333167
352,0.0,9,True,0.9832791639581979
353,0.0,99,True,0.9832316615830792
354,0.0,56,True,0.9831841592079604
355,0.0,11,True,0.9831366568328417
356,0.0,37,True,0.9830891544577229
357,0.0,12,True,0.9830416520826041
358,0.0,5,True,0.9829941497074853
359,0.0,38,True,0.9829466473323666
360,0.0,44,True,0.9828991449572478
361,0.0,5,True,0.9828516425821291
362,0.0,7,True,0.9828041402070103
363,0.0,5,True,0.9827566378318916
364,0.0,20,True,0.9827091354567729
365,0.0,9,True,0.9826616330816541
366,0.0,8,True,0.9826141307065354
367,0.0,98,True,0.9825666283314166
368,0.0,151,True,0.9825191259562979
369,0.0,173,True,0.982471623581179
370,0.0,5,True,0.9824241212060603
371,0.0,22,True,0.9823766188309415
372,0.0,6,True,0.9823291164558228
373,0.0,46,True,0.982281614080704
374,0.0,3,True,0.9822341117055853
375,0.0,12,True,0.9821866093304665
376,0.0,41,True,0.9821391069553478
377,0.0,6,True,0.982091604580229
378,1.0,249,True,0.9820441022051103
379,0.0,22,True,0.9819965998299915
380,0.0,119,True,0.9819490974548728
381,0.0,250,False,0.9819015950797539
382,0.0,12,True,0.9818540927046352
383,0.0,95,True,0.9818065903295164
384,0.0,50,True,0.9817590879543977
385,0.0,22,True,0.981711585579279
386,0.0,34,True,0.9816640832041602
387,0.0,36,True,0.9816165808290415
388,0.0,29,True,0.9815690784539227
389,0.0,174,True,0.981521576078804
390,2.0,250,False,0.9814740737036852
391,0.0,155,True,0.9814265713285665
392,0.0,250,False,0.9813790689534476
393,0.0,4,True,0.9813315665783289
394,0.0,7,True,0.9812840642032101
395,0.0,3,True,0.9812365618280914
396,0.0,18,True,0.9811890594529726
397,0.0,25,True,0.9811415570778539
398,0.0,36,True,0.9810940547027351
399,0.0,54,True,0.9810465523276164
400,0.0,63,True,0.9809990499524976
401,0.0,52,True,0.9809515475773789
402,0.0,27,True,0.9809040452022602
403,0.0,33,True,0.9808565428271414
404,0.0,21,True,0.9808090404520226
405,0.0,141,True,0.9807615380769038
406,0.0,250,False,0.9807140357017851
407,0.0,7,True,0.9806665333266663
408,0.0,14,True,0.9806190309515476
409,0.0,41,True,0.9805715285764288
410,0.0,3,True,0.9805240262013101
411,0.0,45,True,0.9804765238261913
412,0.0,6,True,0.9804290214510726
413,0.0,7,True,0.9803815190759538
414,0.0,3,True,0.9803340167008351
415,0.0,20,True,0.9802865143257163
416,0.0,90,True,0.9802390119505975
417,0.0,51,True,0.9801915095754787
418,0.0,4,True,0.98014400720036
419,0.0,35,True,0.9800965048252412
420,0.0,93,True,0.9800490024501225
421,0.0,16,True,0.9800015000750038
422,0.0,35,True,0.979953997699885
423,0.0,45,True,0.9799064953247663
424,0.0,7,True,0.9798589929496475
425,0.0,20,True,0.9798114905745288
426,0.0,92,True,0.97976398819941
427,0.0,26,True,0.9797164858242913
428,0.0,3,True,0.9796689834491724
429,0.0,71,True,0.9796214810740537
430,0.0,234,True,0.9795739786989349
431,0.0,250,False,0.9795264763238162
432,0.0,137,True,0.9794789739486974
433,0.0,11,True,0.9794314715735787
434,0.0,41,True,0.9793839691984599
435,0.0,15,True,0.9793364668233412
436,0.0,10,True,0.9792889644482224
437,0.0,38,True,0.9792414620731037
438,0.0,250,False,0.979193959697985
439,0.0,4,True,0.9791464573228661
440,0.0,38,True,0.9790989549477473
441,0.0,78,True,0.9790514525726286
442,0.0,168,True,0.9790039501975099
443,0.0,5,True,0.9789564478223911
444,0.0,250,False,0.9789089454472724
445,0.0,5,True,0.9788614430721536
446,0.0,39,True,0.9788139406970349
447,0.0,13,True,0.9787664383219161
448,0.0,76,True,0.9787189359467974
449,0.0,5,True,0.9786714335716786
450,0.0,54,True,0.9786239311965599
451,0.0,8,True,0.978576428821441
452,0.0,2,True,0.9785289264463223
453,0.0,21,True,0.9784814240712035
454,0.0,84,True,0.9784339216960848
455,0.0,36,True,0.978386419320966
456,0.0,8,True,0.9783389169458473
457,0.0,143,True,0.9782914145707285
458,0.0,18,True,0.9782439121956098
459,0.0,6,True,0.978196409820491
460,0.0,31,True,0.9781489074453723
461,0.0,9,True,0.9781014050702536
462,0.0,33,True,0.9780539026951347
463,0.0,13,True,0.978006400320016
464,0.0,50,True,0.9779588979448972
465,0.0,38,True,0.9779113955697785
466,0.0,174,True,0.9778638931946597
467,0.0,33,True,0.977816390819541
468,0.0,16,True,0.9777688884444222
469,0.0,104,True,0.9777213860693035
470,0.0,4,True,0.9776738836941847
471,0.0,42,True,0.977626381319066
472,0.0,11,True,0.9775788789439472
473,0.0,75,True,0.9775313765688285
474,0.0,95,True,0.9774838741937096
475,0.0,3,True,0.9774363718185909
476,0.0,250,False,0.9773888694434721
477,0.0,37,True,0.9773413670683534
478,0.0,250,False,0.9772938646932346
479,0.0,55,True,0.9772463623181159
480,0.0,93,True,0.9771988599429972
481,0.0,10,True,0.9771513575678784
482,0.0,5,True,0.9771038551927597
483,0.0,6,True,0.9770563528176409
484,0.0,18,True,0.9770088504425222
485,0.0,26,True,0.9769613480674034
486,0.0,6,True,0.9769138456922846
487,0.0,16,True,0.9768663433171658
488,0.0,45,True,0.9768188409420471
489,0.0,7,True,0.9767713385669283
490,0.0,27,True,0.9767238361918096
491,0.0,11,True,0.9766763338166908
492,0.0,38,True,0.9766288314415721
493,0.0,37,True,0.9765813290664533
494,0.0,44,True,0.9765338266913346
495,0.0,4,True,0.9764863243162158
496,1.0,111,True,0.9764388219410971
497,0.0,5,True,0.9763913195659784
498,0.0,72,True,0.9763438171908595
499,0.0,121,True,0.9762963148157408
500,0.0,4,True,0.976248812440622
501,0.0,8,True,0.9762013100655033
502,0.0,250,False,0.9761538076903845
503,0.0,5,True,0.9761063053152658
504,0.0,13,True,0.976058802940147
505,0.0,6,True,0.9760113005650283
506,0.0,39,True,0.9759637981899095
507,0.0,178,True,0.9759162958147908
508,0.0,207,True,0.975868793439672
509,0.0,17,True,0.9758212910645532
510,0.0,7,True,0.9757737886894344
511,0.0,32,True,0.9757262863143157
512,0.0,18,True,0.9756787839391969
513,0.0,141,True,0.9756312815640782
514,0.0,7,True,0.9755837791889594
515,0.0,245,True,0.9755362768138407
516,0.0,8,True,0.975488774438722
517,0.0,110,True,0.9754412720636032
518,0.0,2,True,0.9753937696884845
519,0.0,73,True,0.9753462673133657
520,0.0,133,True,0.975298764938247
521,0.0,10,True,0.9752512625631281
522,0.0,3,True,0.9752037601880094
523,0.0,6,True,0.9751562578128906
524,0.0,3,True,0.9751087554377719
525,0.0,3,True,0.9750612530626531
526,0.0,46,True,0.9750137506875344
527,0.0,35,True,0.9749662483124156
528,0.0,6,True,0.9749187459372969
529,0.0,56,True,0.9748712435621781
530,0.0,81,True,0.9748237411870594
531,0.0,248,True,0.9747762388119406
532,0.0,13,True,0.9747287364368218
533,0.0,48,True,0.974681234061703
534,0.0,100,True,0.9746337316865843
535,0.0,91,True,0.9745862293114655
536,1.0,190,True,0.9745387269363468
537,0.0,33,True,0.974491224561228
538,0.0,95,True,0.9744437221861093
539,0.0,25,True,0.9743962198109906
540,0.0,51,True,0.9743487174358718
541,0.0,4,True,0.9743012150607531
542,0.0,14,True,0.9742537126856343
543,0.0,131,True,0.9742062103105156
544,0.0,51,True,0.9741587079353968
545,0.0,20,True,0.974111205560278
546,0.0,211,True,0.9740637031851592
547,0.0,66,True,0.9740162008100405
548,0.0,62,True,0.9739686984349217
549,0.0,82,True,0.973921196059803
550,0.0,36,True,0.9738736936846842
551,0.0,11,True,0.9738261913095655
552,0.0,16,True,0.9737786889344467
553,0.0,8,True,0.973731186559328
554,0.0,38,True,0.9736836841842093
555,0.0,59,True,0.9736361818090905
556,0.0,129,True,0.9735886794339716
557,0.0,8,True,0.9735411770588529
558,0.0,49,True,0.9734936746837342
559,0.0,250,False,0.9734461723086154
560,0.0,95,True,0.9733986699334967
561,0.0,21,True,0.9733511675583779
562,0.0,37,True,0.9733036651832592
563,0.0,30,True,0.9732561628081404
564,0.0,21,True,0.9732086604330217
565,0.0,101,True,0.9731611580579029
566,2.0,247,True,0.9731136556827842
567,0.0,122,True,0.9730661533076654
568,0.0,7,True,0.9730186509325466
569,0.0,103,True,0.9729711485574278
570,0.0,4,True,0.9729236461823091
571,0.0,10,True,0.9728761438071903
572,0.0,83,True,0.9728286414320716
573,0.0,250,False,0.9727811390569528
574,0.0,250,False,0.9727336366818341
575,0.0,21,True,0.9726861343067154
576,0.0,151,True,0.9726386319315966
577,0.0,31,True,0.9725911295564779
578,0.0,9,True,0.9725436271813591
579,1.0,89,True,0.9724961248062403
580,0.0,4,True,0.9724486224311215
581,0.0,33,True,0.9724011200560028
582,0.0,5,True,0.972353617680884
583,0.0,2,True,0.9723061153057653
584,0.0,44,True,0.9722586129306465
585,0.0,2,True,0.9722111105555278
586,0.0,24,True,0.972163608180409
587,0.0,48,True,0.9721161058052903
588,0.0,160,True,0.9720686034301715
589,0.0,94,True,0.9720211010550528
590,0.0,47,True,0.971973598679934
591,0.0,31,True,0.9719260963048152
592,0.0,11,True,0.9718785939296964
593,0.0,6,True,0.9718310915545777
594,0.0,87,True,0.971783589179459
595,0.0,11,True,0.9717360868043402
596,0.0,85,True,0.9716885844292215
597,0.0,3,True,0.9716410820541027
598,0.0,112,True,0.971593579678984
599,0.0,5,True,0.9715460773038652
600,0.0,8,True,0.9714985749287465
601,0.0,220,True,0.9714510725536277
602,0.0,79,True,0.971403570178509
603,0.0,5,True,0.9713560678033901
604,0.0,9,True,0.9713085654282714
605,0.0,60,True,0.9712610630531526
606,0.0,53,True,0.9712135606780339
607,0.0,32,True,0.9711660583029151
608,0.0,7,True,0.9711185559277964
609,0.0,22,True,0.9710710535526776
610,0.0,11,True,0.9710235511775589
611,0.0,112,True,0.9709760488024402
612,0.0,107,True,0.9709285464273214
613,0.0,19,True,0.9708810440522027
614,0.0,6,True,0.9708335416770839
615,0.0,25,True,0.970786039301965
616,0.0,16,True,0.9707385369268463
617,0.0,6,True,0.9706910345517276
618,0.0,12,True,0.9706435321766088
619,0.0,250,False,0.9705960298014901
620,0.0,50,True,0.9705485274263713
621,0.0,9,True,0.9705010250512526
622,0.0,8,True,0.9704535226761338
623,0.0,109,True,0.9704060203010151
624,0.0,11,True,0.9703585179258963
625,0.0,9,True,0.9703110155507776
626,0.0,220,True,0.9702635131756587
627,0.0,79,True,0.97021601080054
628,0.0,8,True,0.9701685084254212
629,0.0,25,True,0.9701210060503025
630,0.0,63,True,0.9700735036751837
631,0.0,91,True,0.970026001300065
632,0.0,34,True,0.9699784989249463
633,0.0,4,True,0.9699309965498275
634,0.0,3,True,0.9698834941747088
635,0.0,13,True,0.96983599179959
636,0.0,8,True,0.9697884894244713
637,0.0,56,True,0.9697409870493525
638,0.0,44,True,0.9696934846742337
639,0.0,5,True,0.9696459822991149
640,0.0,22,True,0.9695984799239962
641,0.0,250,False,0.9695509775488774
642,0.0,14,True,0.9695034751737587
643,0.0,51,True,0.9694559727986399
644,0.0,171,True,0.9694084704235212
645,0.0,70,True,0.9693609680484024
646,0.0,250,False,0.9693134656732837
647,1.0,218,True,0.969265963298165
648,0.0,26,True,0.9692184609230462
649,0.0,18,True,0.9691709585479275
650,0.0,44,True,0.9691234561728086
651,0.0,7,True,0.9690759537976898
652,0.0,32,True,0.9690284514225711
653,0.0,4,True,0.9689809490474524
654,0.0,32,True,0.9689334466723336
655,0.0,106,True,0.9688859442972149
656,0.0,10,True,0.9688384419220961
657,0.0,11,True,0.9687909395469774
658,0.0,34,True,0.9687434371718586
659,0.0,6,True,0.9686959347967399
660,0.0,6,True,0.9686484324216211
661,0.0,80,True,0.9686009300465023
662,0.0,97,True,0.9685534276713835
663,0.0,6,True,0.9685059252962648
664,0.0,11,True,0.968458422921146
665,0.0,9,True,0.9684109205460273
666,0.0,4,True,0.9683634181709085
667,0.0,250,False,0.9683159157957898
668,0.0,18,True,0.968268413420671
669,0.0,22,True,0.9682209110455523
670,0.0,194,True,0.9681734086704336
671,0.0,74,True,0.9681259062953148
672,0.0,143,True,0.9680784039201961
673,0.0,74,True,0.9680309015450772
674,0.0,25,True,0.9679833991699585
675,0.0,27,True,0.9679358967948397
676,0.0,238,True,0.967888394419721
677,0.0,2,True,0.9678408920446022
678,0.0,145,True,0.9677933896694835
679,0.0,7,True,0.9677458872943647
680,0.0,39,True,0.967698384919246
681,0.0,250,False,0.9676508825441272
682,0.0,56,True,0.9676033801690085
683,0.0,202,True,0.9675558777938897
684,0.0,3,True,0.967508375418771
685,0.0,13,True,0.9674608730436521
686,0.0,29,True,0.9674133706685334
687,0.0,7,True,0.9673658682934146
688,0.0,8,True,0.9673183659182959
689,0.0,5,True,0.9672708635431772
690,0.0,76,True,0.9672233611680584
691,0.0,18,True,0.9671758587929397
692,0.0,3,True,0.9671283564178209
693,0.0,7,True,0.9670808540427022
694,0.0,4,True,0.9670333516675834
695,0.0,46,True,0.9669858492924647
696,0.0,13,True,0.9669383469173458
697,0.0,110,True,0.9668908445422271
698,0.0,46,True,0.9668433421671083
699,0.0,205,True,0.9667958397919896
700,0.0,12,True,0.9667483374168708
701,0.0,18,True,0.9667008350417521
702,0.0,14,True,0.9666533326666333
703,0.0,174,True,0.9666058302915146
704,0.0,9,True,0.9665583279163958
705,0.0,10,True,0.9665108255412771
706,0.0,32,True,0.9664633231661584
707,0.0,52,True,0.9664158207910396
708,0.0,12,True,0.9663683184159207
709,0.0,13,True,0.966320816040802
710,0.0,7,True,0.9662733136656833
711,0.0,11,True,0.9662258112905645
712,0.0,14,True,0.9661783089154458
713,0.0,9,True,0.966130806540327
714,0.0,4,True,0.9660833041652083
715,0.0,49,True,0.9660358017900895
716,0.0,13,True,0.9659882994149708
717,0.0,250,False,0.965940797039852
718,0.0,9,True,0.9658932946647333
719,0.0,102,True,0.9658457922896144
720,0.0,20,True,0.9657982899144957
721,0.0,46,True,0.9657507875393769
722,0.0,105,True,0.9657032851642582
723,0.0,17,True,0.9656557827891394
724,0.0,28,True,0.9656082804140207
725,0.0,250,False,0.965560778038902
726,0.0,99,True,0.9655132756637832
727,0.0,17,True,0.9654657732886645
728,0.0,131,True,0.9654182709135457
729,0.0,12,True,0.965370768538427
730,0.0,72,True,0.9653232661633082
731,0.0,104,True,0.9652757637881894
732,0.0,226,True,0.9652282614130706
733,0.0,3,True,0.9651807590379519
734,0.0,22,True,0.9651332566628331
735,0.0,8,True,0.9650857542877144
736,0.0,37,True,0.9650382519125956
737,0.0,9,True,0.9649907495374769
738,0.0,58,True,0.9649432471623581
